mass_A
t x y
2.734000000E1 7.365779424E1 1.422070443E0
2.735000000E1 7.379460349E1 1.429200246E0
2.736000000E1 7.392485739E1 1.428260880E0
2.737000000E1 7.405219347E1 1.433950771E0
2.738000000E1 7.417698115E1 1.426846177E0
2.739000000E1 7.428704735E1 1.422344427E0
2.740000000E1 7.437704431E1 1.422523523E0
2.741000000E1 7.449531845E1 1.423322152E0
2.742000000E1 7.460868365E1 1.421973829E0
2.743000000E1 7.467570556E1 1.416728026E0
2.744000000E1 7.478185735E1 1.425120945E0
2.745000000E1 7.486569697E1 1.426413173E0
2.746000000E1 7.494533980E1 1.421840132E0
2.747000000E1 7.504146547E1 1.423162923E0
2.748000000E1 7.509687328E1 1.420130842E0
2.749000000E1 7.517695185E1 1.424090601E0
2.750000000E1 7.523177556E1 1.416653219E0
2.751000000E1 7.530243562E1 1.421525401E0
2.752000000E1 7.535812580E1 1.415580303E0
2.753000000E1 7.540509496E1 1.415731878E0
2.754000000E1 7.545016027E1 1.412760178E0
2.755000000E1 7.549310370E1 1.410516452E0
2.756000000E1 7.552066580E1 1.408506228E0
2.757000000E1 7.554841611E1 1.408290292E0
2.758000000E1 7.557879613E1 1.408667228E0
2.759000000E1 7.561964630E1 1.405335006E0
2.760000000E1 7.563514717E1 1.404458010E0
2.761000000E1 7.564722361E1 1.403193039E0
2.762000000E1 7.564900295E1 1.401921194E0
2.763000000E1 7.564874197E1 1.400327915E0
2.764000000E1 7.564677048E1 1.399023256E0
2.765000000E1 7.564269986E1 1.398532011E0
2.766000000E1 7.563924982E1 1.398388084E0
2.767000000E1 7.563689900E1 1.398693062E0
2.768000000E1 7.563335907E1 1.397847501E0
2.769000000E1 7.563026839E1 1.397601408E0
2.770000000E1 7.562379220E1 1.396048556E0
2.771000000E1 7.561309966E1 1.396494231E0
2.772000000E1 7.559263942E1 1.397530919E0
2.773000000E1 7.556862532E1 1.394112442E0
2.774000000E1 7.552622541E1 1.393985294E0
2.775000000E1 7.549361037E1 1.394127682E0
2.776000000E1 7.546441643E1 1.390813183E0
2.777000000E1 7.542323028E1 1.390308648E0
2.778000000E1 7.537459630E1 1.387187920E0
2.779000000E1 7.533241836E1 1.387451301E0
2.780000000E1 7.527157503E1 1.383239531E0
2.781000000E1 7.520103908E1 1.385479823E0
2.782000000E1 7.511992715E1 1.381298711E0
2.783000000E1 7.505361371E1 1.380769304E0
2.784000000E1 7.495886958E1 1.378911507E0
2.785000000E1 7.488763260E1 1.372228829E0
2.786000000E1 7.480073689E1 1.374839239E0
2.787000000E1 7.469778504E1 1.375156831E0
2.788000000E1 7.461606277E1 1.375073552E0
2.789000000E1 7.450660580E1 1.379249309E0
2.790000000E1 7.438325185E1 1.381131755E0
2.791000000E1 7.426869184E1 1.375034033E0
2.792000000E1 7.415511893E1 1.378775258E0
2.793000000E1 7.406284042E1 1.378192951E0
2.794000000E1 7.393952048E1 1.381871979E0
2.795000000E1 7.381378035E1 1.379244554E0
2.796000000E1 7.367848099E1 1.375738152E0
2.797000000E1 7.354121036E1 1.373546618E0
2.798000000E1 7.340160635E1 1.372502340E0
2.799000000E1 7.325706169E1 1.374064348E0
2.800000000E1 7.311802703E1 1.364357758E0
2.801000000E1 7.297141722E1 1.370815772E0
2.802000000E1 7.282448018E1 1.365253170E0
2.803000000E1 7.268172934E1 1.371488331E0
2.804000000E1 7.253390821E1 1.375222034E0
2.805000000E1 7.239485307E1 1.374491503E0
2.806000000E1 7.224208854E1 1.366464140E0
2.807000000E1 7.210028268E1 1.373237208E0
2.808000000E1 7.195340349E1 1.369794329E0
2.809000000E1 7.180429626E1 1.373855230E0
2.810000000E1 7.165946982E1 1.376909235E0
2.811000000E1 7.151158197E1 1.377575695E0
2.812000000E1 7.135438781E1 1.378308013E0
2.813000000E1 7.119141452E1 1.367705889E0
2.814000000E1 7.100338306E1 1.375800932E0
2.815000000E1 7.084931905E1 1.374178117E0
2.816000000E1 7.069392344E1 1.380003112E0
2.817000000E1 7.054260460E1 1.378497951E0
2.818000000E1 7.037742540E1 1.379676182E0
2.819000000E1 7.020381478E1 1.375139522E0
2.820000000E1 7.001017275E1 1.382376376E0
2.821000000E1 6.985427787E1 1.384188953E0
2.822000000E1 6.969887070E1 1.385864443E0
2.823000000E1 6.952152488E1 1.383514064E0
2.824000000E1 6.934053408E1 1.380356573E0
2.825000000E1 6.916240816E1 1.386499948E0
2.826000000E1 6.900506530E1 1.388816026E0
2.827000000E1 6.884400067E1 1.387450867E0
2.828000000E1 6.865335230E1 1.386094675E0
2.829000000E1 6.845720942E1 1.390291245E0
2.830000000E1 6.830205619E1 1.390344937E0
2.831000000E1 6.814037577E1 1.390689919E0
2.832000000E1 6.795399137E1 1.387465924E0
2.833000000E1 6.775154832E1 1.390563528E0
2.834000000E1 6.759180699E1 1.391006837E0
2.835000000E1 6.742495862E1 1.390917586E0
2.836000000E1 6.722634128E1 1.388468409E0
2.837000000E1 6.704512414E1 1.393099993E0
2.838000000E1 6.688943311E1 1.393123964E0
2.839000000E1 6.671396480E1 1.391297710E0
2.840000000E1 6.652378544E1 1.391427206E0
2.841000000E1 6.634051340E1 1.395311540E0
2.842000000E1 6.618525276E1 1.395399720E0
2.843000000E1 6.600932039E1 1.396298186E0
2.844000000E1 6.580943273E1 1.395437076E0
2.845000000E1 6.563696338E1 1.395920717E0
2.846000000E1 6.548164515E1 1.397492584E0
2.847000000E1 6.531806423E1 1.398416528E0
2.848000000E1 6.513197508E1 1.398895774E0
2.849000000E1 6.493748629E1 1.400416349E0
2.850000000E1 6.478176552E1 1.400451831E0
2.851000000E1 6.462611754E1 1.403438745E0
2.852000000E1 6.446697096E1 1.405524517E0
2.853000000E1 6.431609156E1 1.405808185E0
2.854000000E1 6.416340314E1 1.405807462E0
2.855000000E1 6.399214654E1 1.403092865E0
2.856000000E1 6.382279450E1 1.403007659E0
2.857000000E1 6.366893798E1 1.405964132E0
2.858000000E1 6.352225169E1 1.404779545E0
2.859000000E1 6.337797349E1 1.407043878E0
2.860000000E1 6.323197468E1 1.405789981E0
2.861000000E1 6.309155738E1 1.405766635E0
2.862000000E1 6.295333520E1 1.405092287E0
2.863000000E1 6.281445990E1 1.405853461E0
2.864000000E1 6.267621092E1 1.405031528E0
2.865000000E1 6.253997449E1 1.402711686E0
2.866000000E1 6.240395390E1 1.404722864E0
2.867000000E1 6.227417091E1 1.407616869E0
2.868000000E1 6.214661948E1 1.406444419E0
2.869000000E1 6.203072270E1 1.405189155E0
2.870000000E1 6.192709421E1 1.408687333E0
2.871000000E1 6.182354832E1 1.405211765E0
2.872000000E1 6.170074003E1 1.404442686E0
2.873000000E1 6.159565033E1 1.404727536E0
2.874000000E1 6.151874208E1 1.410526783E0
2.875000000E1 6.141179024E1 1.406663203E0
2.876000000E1 6.132332737E1 1.407104301E0
2.877000000E1 6.125262938E1 1.406550409E0
2.878000000E1 6.114499090E1 1.404958116E0
2.879000000E1 6.109968991E1 1.407421966E0
2.880000000E1 6.100127011E1 1.405169802E0
2.881000000E1 6.095952084E1 1.409623691E0
2.882000000E1 6.087473662E1 1.404403970E0
2.883000000E1 6.083465114E1 1.404421149E0
2.884000000E1 6.079182373E1 1.405691916E0
2.885000000E1 6.072238109E1 1.403885278E0
2.886000000E1 6.069808905E1 1.401831905E0
2.887000000E1 6.067236172E1 1.405935552E0
2.888000000E1 6.062280194E1 1.402678696E0
2.889000000E1 6.057319545E1 1.401649767E0
2.890000000E1 6.055610053E1 1.403316074E0
2.891000000E1 6.055148361E1 1.402270075E0
2.892000000E1 6.054466282E1 1.401263305E0
2.893000000E1 6.053790526E1 1.402789744E0
2.894000000E1 6.054543067E1 1.401215303E0
2.895000000E1 6.055018634E1 1.400123486E0
2.896000000E1 6.055204191E1 1.399268644E0
2.897000000E1 6.055784912E1 1.399107712E0
2.898000000E1 6.056340488E1 1.399835572E0
2.899000000E1 6.057033568E1 1.397416112E0
2.900000000E1 6.057911175E1 1.397345838E0
2.901000000E1 6.059594935E1 1.394968609E0
2.902000000E1 6.062082572E1 1.394002832E0
2.903000000E1 6.067309791E1 1.394023618E0
2.904000000E1 6.070476224E1 1.394099248E0
2.905000000E1 6.073573300E1 1.390296657E0
2.906000000E1 6.080129983E1 1.392854606E0
2.907000000E1 6.084546197E1 1.391685840E0
2.908000000E1 6.088239208E1 1.387470412E0
2.909000000E1 6.096486417E1 1.391310436E0
2.910000000E1 6.100583939E1 1.389258909E0
2.911000000E1 6.110306660E1 1.388625227E0
2.912000000E1 6.114445481E1 1.388147589E0
2.913000000E1 6.124559271E1 1.389584021E0
2.914000000E1 6.129582777E1 1.385773430E0
2.915000000E1 6.139999465E1 1.387936086E0
2.916000000E1 6.149731539E1 1.383708178E0
2.917000000E1 6.157434886E1 1.384359909E0
2.918000000E1 6.168543368E1 1.387330329E0
2.919000000E1 6.179885139E1 1.386966174E0
2.920000000E1 6.187680264E1 1.381986844E0
2.921000000E1 6.197761619E1 1.385506276E0
2.922000000E1 6.210525634E1 1.387463962E0
2.923000000E1 6.223163962E1 1.382899189E0
2.924000000E1 6.235504278E1 1.380458627E0
2.925000000E1 6.248259991E1 1.377694283E0
2.926000000E1 6.260799171E1 1.378861502E0
2.927000000E1 6.275633126E1 1.380192820E0
2.928000000E1 6.291639969E1 1.381257955E0
2.929000000E1 6.305964453E1 1.378418755E0
2.930000000E1 6.320971896E1 1.378688664E0
2.931000000E1 6.335733829E1 1.380372212E0
2.932000000E1 6.350717226E1 1.381029530E0
2.933000000E1 6.365560129E1 1.382521411E0
2.934000000E1 6.379769655E1 1.383051352E0
2.935000000E1 6.394443090E1 1.382911105E0
2.936000000E1 6.408948097E1 1.381435265E0
2.937000000E1 6.423550683E1 1.381836200E0
2.938000000E1 6.438472913E1 1.378538460E0
2.939000000E1 6.453795441E1 1.378830332E0
2.940000000E1 6.469415416E1 1.382676906E0
2.941000000E1 6.484076906E1 1.379360283E0
2.942000000E1 6.500906015E1 1.382992217E0
2.943000000E1 6.519439715E1 1.385798915E0
2.944000000E1 6.535119684E1 1.388329774E0
2.945000000E1 6.550578899E1 1.386370261E0
2.946000000E1 6.566172867E1 1.383541265E0
2.947000000E1 6.583274798E1 1.383261988E0
2.948000000E1 6.601321116E1 1.386595541E0
2.949000000E1 6.618910074E1 1.389399493E0
2.950000000E1 6.634254659E1 1.388696397E0
2.951000000E1 6.649348718E1 1.388618093E0
2.952000000E1 6.665732694E1 1.388431173E0
2.953000000E1 6.684087451E1 1.388796736E0
2.954000000E1 6.702557477E1 1.390931444E0
2.955000000E1 6.718530532E1 1.391917497E0
2.956000000E1 6.733655528E1 1.392187108E0
2.957000000E1 6.749300108E1 1.392798373E0
2.958000000E1 6.768476422E1 1.392099333E0
2.959000000E1 6.787151090E1 1.394568201E0
2.960000000E1 6.802800263E1 1.396327986E0
2.961000000E1 6.817693451E1 1.397215090E0
2.962000000E1 6.833033657E1 1.397847039E0
2.963000000E1 6.847673037E1 1.398530196E0
2.964000000E1 6.862862553E1 1.398823933E0
2.965000000E1 6.878988968E1 1.400730375E0
2.966000000E1 6.895509616E1 1.400425503E0
2.967000000E1 6.913277716E1 1.400081858E0
2.968000000E1 6.928983192E1 1.399658486E0
2.969000000E1 6.943672325E1 1.401128177E0
2.970000000E1 6.958251594E1 1.401440832E0
2.971000000E1 6.972695138E1 1.401086251E0
2.972000000E1 6.987425686E1 1.403382003E0
2.973000000E1 7.001691546E1 1.402955105E0
2.974000000E1 7.015783172E1 1.404411959E0
2.975000000E1 7.029617566E1 1.405537191E0
2.976000000E1 7.043821956E1 1.405534445E0
2.977000000E1 7.058152709E1 1.407190481E0
2.978000000E1 7.071759140E1 1.406139591E0
2.979000000E1 7.085519833E1 1.406452554E0
2.980000000E1 7.099266290E1 1.408180905E0
2.981000000E1 7.113163478E1 1.407632555E0
2.982000000E1 7.126829531E1 1.408688757E0
2.983000000E1 7.140421789E1 1.409899856E0
2.984000000E1 7.154306272E1 1.412126344E0
2.985000000E1 7.167923257E1 1.412224316E0
2.986000000E1 7.181569104E1 1.412150852E0
2.987000000E1 7.195341449E1 1.413673976E0
2.988000000E1 7.208441637E1 1.415616537E0
2.989000000E1 7.221634552E1 1.419889883E0
2.990000000E1 7.233884687E1 1.420331383E0
2.991000000E1 7.246318072E1 1.413408700E0
2.992000000E1 7.254622357E1 1.409965901E0
2.993000000E1 7.267282067E1 1.412897790E0
2.994000000E1 7.279395060E1 1.416082560E0
2.995000000E1 7.290801555E1 1.421186593E0
2.996000000E1 7.300003683E1 1.417102147E0
2.997000000E1 7.310043747E1 1.413097139E0
2.998000000E1 7.321546224E1 1.414955909E0
2.999000000E1 7.328525272E1 1.419709655E0
3.000000000E1 7.338233470E1 1.413732555E0
3.001000000E1 7.349298970E1 1.419781238E0
3.002000000E1 7.355009936E1 1.412228957E0
3.003000000E1 7.365033815E1 1.411666432E0
3.004000000E1 7.371515485E1 1.409664978E0
3.005000000E1 7.379769016E1 1.409006302E0
3.006000000E1 7.385288899E1 1.407510603E0
3.007000000E1 7.393222182E1 1.406071121E0
3.008000000E1 7.397250234E1 1.406544744E0
3.009000000E1 7.406092963E1 1.406247889E0
3.010000000E1 7.409469866E1 1.404571947E0
3.011000000E1 7.416619252E1 1.406436557E0
3.012000000E1 7.422319809E1 1.405190035E0
3.013000000E1 7.425864438E1 1.403722112E0
3.014000000E1 7.431722100E1 1.404230112E0
3.015000000E1 7.436275416E1 1.401493354E0
3.016000000E1 7.437962237E1 1.401240510E0
3.017000000E1 7.439600408E1 1.400757077E0
3.018000000E1 7.442444833E1 1.400485976E0
3.019000000E1 7.444417813E1 1.401430760E0
3.020000000E1 7.449304077E1 1.399932927E0
3.021000000E1 7.450197193E1 1.400003462E0
3.022000000E1 7.450496354E1 1.399725611E0
3.023000000E1 7.450742531E1 1.398850330E0
3.024000000E1 7.450858836E1 1.397848548E0
3.025000000E1 7.451013022E1 1.396101315E0
3.026000000E1 7.450853754E1 1.397112201E0
3.027000000E1 7.450713654E1 1.397089356E0
3.028000000E1 7.450472399E1 1.396867180E0
3.029000000E1 7.450022386E1 1.396309350E0
3.030000000E1 7.448999334E1 1.396185712E0
3.031000000E1 7.447788906E1 1.395275140E0
3.032000000E1 7.446919052E1 1.395816245E0
3.033000000E1 7.441965555E1 1.391783382E0
3.034000000E1 7.437170758E1 1.394006407E0
3.035000000E1 7.435720869E1 1.394795316E0
3.036000000E1 7.433105835E1 1.393854747E0
3.037000000E1 7.427496544E1 1.388804421E0
3.038000000E1 7.422562061E1 1.393030391E0
3.039000000E1 7.418826182E1 1.393784880E0
3.040000000E1 7.411189182E1 1.388396419E0
3.041000000E1 7.407224936E1 1.392605254E0
3.042000000E1 7.399849074E1 1.388964850E0
3.043000000E1 7.393559912E1 1.392203213E0
3.044000000E1 7.384636354E1 1.387565885E0
3.045000000E1 7.379401964E1 1.389469365E0
3.046000000E1 7.369519493E1 1.385844620E0
3.047000000E1 7.363984138E1 1.387244577E0
3.048000000E1 7.353599790E1 1.385132259E0
3.049000000E1 7.346687251E1 1.382629279E0
3.050000000E1 7.337923727E1 1.384860466E0
3.051000000E1 7.326661480E1 1.380957047E0
3.052000000E1 7.319885018E1 1.383483476E0
3.053000000E1 7.309477407E1 1.385299113E0
3.054000000E1 7.297700924E1 1.384507906E0
3.055000000E1 7.289095643E1 1.384612982E0
3.056000000E1 7.280753972E1 1.385301956E0
3.057000000E1 7.268549032E1 1.382247195E0
3.058000000E1 7.256211268E1 1.380683918E0
3.059000000E1 7.244771134E1 1.377122387E0
3.060000000E1 7.233366881E1 1.384106077E0
3.061000000E1 7.223548992E1 1.379525705E0
3.062000000E1 7.211369240E1 1.380987225E0
3.063000000E1 7.198178871E1 1.380393458E0
3.064000000E1 7.184613935E1 1.381005343E0
3.065000000E1 7.171025483E1 1.380181027E0
3.066000000E1 7.158089608E1 1.382039166E0
3.067000000E1 7.144037183E1 1.380705697E0
3.068000000E1 7.130360035E1 1.381885500E0
3.069000000E1 7.115658151E1 1.382018997E0
3.070000000E1 7.101746167E1 1.382317889E0
3.071000000E1 7.087540018E1 1.383766217E0
3.072000000E1 7.072628744E1 1.384444309E0
3.073000000E1 7.058829345E1 1.381376269E0
3.074000000E1 7.044038596E1 1.385819075E0
3.075000000E1 7.029327624E1 1.385520606E0
3.076000000E1 7.015032463E1 1.387093739E0
3.077000000E1 7.000540348E1 1.388678629E0
3.078000000E1 6.986372926E1 1.389161208E0
3.079000000E1 6.972329701E1 1.390567344E0
3.080000000E1 6.957524085E1 1.390270025E0
3.081000000E1 6.943635600E1 1.390093173E0
3.082000000E1 6.929437194E1 1.390575589E0
3.083000000E1 6.914961271E1 1.390537222E0
3.084000000E1 6.900856816E1 1.392523752E0
3.085000000E1 6.886672653E1 1.392496948E0
3.086000000E1 6.872628368E1 1.392408873E0
3.087000000E1 6.858594642E1 1.391632912E0
3.088000000E1 6.844374450E1 1.392012308E0
3.089000000E1 6.830356288E1 1.391673548E0
3.090000000E1 6.816082896E1 1.391658236E0
3.091000000E1 6.801712896E1 1.391913231E0
3.092000000E1 6.787406429E1 1.391617107E0
3.093000000E1 6.773533318E1 1.391658129E0
3.094000000E1 6.759444354E1 1.392486382E0
3.095000000E1 6.745026710E1 1.392266348E0
3.096000000E1 6.730826080E1 1.392912523E0
3.097000000E1 6.716454821E1 1.391435863E0
3.098000000E1 6.702858516E1 1.391426417E0
3.099000000E1 6.688553541E1 1.392745616E0
3.100000000E1 6.674248159E1 1.393780027E0
3.101000000E1 6.660716312E1 1.393764749E0
3.102000000E1 6.646243578E1 1.394248969E0
3.103000000E1 6.632455903E1 1.394674881E0
3.104000000E1 6.618309136E1 1.395769749E0
3.105000000E1 6.604539258E1 1.395962752E0
3.106000000E1 6.590460631E1 1.396162972E0
3.107000000E1 6.576176814E1 1.397245289E0
3.108000000E1 6.562268363E1 1.396624898E0
3.109000000E1 6.548002512E1 1.395724390E0
3.110000000E1 6.534203694E1 1.397851356E0
3.111000000E1 6.520336631E1 1.397737735E0
3.112000000E1 6.506234355E1 1.398198086E0
3.113000000E1 6.492599437E1 1.398863763E0
3.114000000E1 6.478789857E1 1.399232213E0
3.115000000E1 6.464853321E1 1.401208780E0
3.116000000E1 6.451130958E1 1.399942515E0
3.117000000E1 6.437146383E1 1.401168180E0
3.118000000E1 6.423254960E1 1.400536941E0
3.119000000E1 6.409969820E1 1.402567667E0
3.120000000E1 6.396330224E1 1.400221418E0
3.121000000E1 6.384029541E1 1.403825538E0
3.122000000E1 6.372060870E1 1.403373795E0
3.123000000E1 6.361077266E1 1.405707623E0
3.124000000E1 6.350360353E1 1.403890447E0
3.125000000E1 6.338036823E1 1.402410870E0
3.126000000E1 6.325281230E1 1.402272606E0
3.127000000E1 6.313885985E1 1.401199107E0
3.128000000E1 6.304826006E1 1.407443688E0
3.129000000E1 6.295173189E1 1.403176038E0
3.130000000E1 6.282977044E1 1.403173675E0
3.131000000E1 6.275943374E1 1.408159547E0
3.132000000E1 6.267090603E1 1.405880227E0
3.133000000E1 6.256089546E1 1.407317356E0
3.134000000E1 6.249920785E1 1.409583996E0
3.135000000E1 6.239876319E1 1.406072515E0
3.136000000E1 6.233798574E1 1.408946681E0
3.137000000E1 6.225491074E1 1.403926822E0
3.138000000E1 6.220144881E1 1.406156325E0
3.139000000E1 6.211681243E1 1.401747634E0
3.140000000E1 6.207343220E1 1.404738933E0
3.141000000E1 6.198683289E1 1.404603054E0
3.142000000E1 6.195386566E1 1.404747513E0
3.143000000E1 6.187499060E1 1.402526772E0
3.144000000E1 6.182645680E1 1.402166759E0
3.145000000E1 6.178534630E1 1.405457335E0
3.146000000E1 6.173024359E1 1.401586679E0
3.147000000E1 6.169059407E1 1.400107708E0
3.148000000E1 6.167274473E1 1.400764635E0
3.149000000E1 6.164279955E1 1.402114267E0
3.150000000E1 6.159338390E1 1.399682258E0
3.151000000E1 6.155752608E1 1.400243706E0
3.152000000E1 6.154822146E1 1.398967433E0
3.153000000E1 6.154200031E1 1.400313699E0
3.154000000E1 6.153623978E1 1.400633553E0
3.155000000E1 6.153565721E1 1.399584094E0
3.156000000E1 6.153610783E1 1.399883339E0
3.157000000E1 6.153405569E1 1.399506924E0
3.158000000E1 6.154061763E1 1.399539394E0
3.159000000E1 6.154342466E1 1.397474235E0
3.160000000E1 6.154828890E1 1.397283011E0
3.161000000E1 6.155409505E1 1.397356068E0
3.162000000E1 6.156057071E1 1.396450526E0
3.163000000E1 6.157845432E1 1.395342728E0
3.164000000E1 6.158945533E1 1.395082312E0
3.165000000E1 6.162543634E1 1.395582961E0
3.166000000E1 6.168315056E1 1.396280077E0
3.167000000E1 6.169957924E1 1.394994329E0
3.168000000E1 6.173609352E1 1.393949385E0
3.169000000E1 6.180005042E1 1.396296551E0
3.170000000E1 6.182980294E1 1.396871425E0
3.171000000E1 6.185777590E1 1.393888100E0
3.172000000E1 6.194765882E1 1.394844926E0
3.173000000E1 6.197775711E1 1.393451204E0
3.174000000E1 6.204617696E1 1.391456771E0
3.175000000E1 6.211342598E1 1.393641174E0
3.176000000E1 6.217205683E1 1.387133063E0
3.177000000E1 6.224420690E1 1.391651509E0
3.178000000E1 6.229369395E1 1.385720901E0
3.179000000E1 6.238223527E1 1.390338139E0
3.180000000E1 6.244124140E1 1.385205639E0
3.181000000E1 6.252651751E1 1.386029866E0
3.182000000E1 6.260472813E1 1.380996337E0
3.183000000E1 6.267705407E1 1.386178885E0
3.184000000E1 6.278842306E1 1.385995246E0
3.185000000E1 6.285799240E1 1.381619120E0
3.186000000E1 6.295649403E1 1.386195452E0
3.187000000E1 6.307276913E1 1.385461634E0
3.188000000E1 6.315041720E1 1.375843817E0
3.189000000E1 6.324649393E1 1.382852896E0
3.190000000E1 6.336869185E1 1.383992957E0
3.191000000E1 6.349064997E1 1.383180467E0
3.192000000E1 6.359603481E1 1.384578975E0
3.193000000E1 6.370883886E1 1.379042030E0
3.194000000E1 6.380860549E1 1.383956388E0
3.195000000E1 6.393881098E1 1.386466392E0
3.196000000E1 6.406639086E1 1.387403902E0
3.197000000E1 6.420469061E1 1.386474655E0
3.198000000E1 6.433215947E1 1.387602485E0
3.199000000E1 6.446418734E1 1.387067903E0
3.200000000E1 6.460349341E1 1.384018902E0
3.201000000E1 6.473837753E1 1.386366897E0
3.202000000E1 6.487045384E1 1.386155161E0
3.203000000E1 6.501613657E1 1.383782887E0
3.204000000E1 6.516922624E1 1.384568285E0
3.205000000E1 6.532012986E1 1.382277569E0
3.206000000E1 6.545707939E1 1.381993803E0
3.207000000E1 6.560769668E1 1.386074019E0
3.208000000E1 6.575324178E1 1.388302218E0
3.209000000E1 6.590072818E1 1.388360825E0
3.210000000E1 6.604207487E1 1.389686349E0
3.211000000E1 6.618537208E1 1.390506888E0
3.212000000E1 6.632596528E1 1.392117817E0
3.213000000E1 6.646739587E1 1.393783114E0
3.214000000E1 6.661011135E1 1.393532507E0
3.215000000E1 6.675131953E1 1.393795333E0
3.216000000E1 6.689330744E1 1.394286576E0
3.217000000E1 6.703132665E1 1.394879489E0
3.218000000E1 6.717464049E1 1.395138643E0
3.219000000E1 6.731615663E1 1.395864382E0
3.220000000E1 6.745710495E1 1.397045518E0
3.221000000E1 6.759843646E1 1.396821996E0
3.222000000E1 6.773699090E1 1.397602843E0
3.223000000E1 6.788041879E1 1.397934806E0
3.224000000E1 6.802175147E1 1.398000745E0
3.225000000E1 6.816200205E1 1.398318774E0
3.226000000E1 6.830135930E1 1.399168416E0
3.227000000E1 6.844166231E1 1.399706141E0
3.228000000E1 6.858147229E1 1.399502200E0
3.229000000E1 6.871776179E1 1.399605634E0
3.230000000E1 6.886088120E1 1.400201080E0
3.231000000E1 6.900077480E1 1.401140712E0
3.232000000E1 6.914213561E1 1.400502422E0
3.233000000E1 6.928152347E1 1.402401173E0
3.234000000E1 6.941747889E1 1.403420317E0
3.235000000E1 6.955968624E1 1.404142129E0
3.236000000E1 6.969394907E1 1.402000057E0
3.237000000E1 6.982739641E1 1.404787970E0
3.238000000E1 6.996660573E1 1.403798420E0
3.239000000E1 7.009848351E1 1.403723785E0
3.240000000E1 7.024052229E1 1.406023560E0
3.241000000E1 7.037326892E1 1.406580124E0
3.242000000E1 7.050095418E1 1.408521072E0
3.243000000E1 7.061782360E1 1.409096800E0
3.244000000E1 7.071466384E1 1.407231918E0
3.245000000E1 7.084099003E1 1.404388425E0
3.246000000E1 7.096969951E1 1.403771983E0
3.247000000E1 7.109652710E1 1.403990483E0
3.248000000E1 7.119304934E1 1.406056908E0
3.249000000E1 7.127986371E1 1.402738658E0
3.250000000E1 7.140469879E1 1.400180254E0
3.251000000E1 7.152838262E1 1.401693657E0
3.252000000E1 7.163307769E1 1.401370707E0
3.253000000E1 7.172272351E1 1.404132001E0
3.254000000E1 7.183203716E1 1.401702633E0
3.255000000E1 7.195031089E1 1.403724030E0
3.256000000E1 7.203153917E1 1.404542142E0
3.257000000E1 7.211574368E1 1.402662137E0
3.258000000E1 7.223120008E1 1.402093289E0
3.259000000E1 7.229146364E1 1.403499182E0
3.260000000E1 7.239207948E1 1.403658132E0
3.261000000E1 7.248610546E1 1.404837458E0
3.262000000E1 7.254905069E1 1.403584734E0
3.263000000E1 7.265775532E1 1.403823110E0
3.264000000E1 7.270683452E1 1.404928894E0
3.265000000E1 7.280499450E1 1.402921363E0
3.266000000E1 7.284765199E1 1.403639744E0
3.267000000E1 7.294108739E1 1.402295817E0
3.268000000E1 7.298393542E1 1.403693293E0
3.269000000E1 7.307329390E1 1.401582043E0
3.270000000E1 7.310955685E1 1.402525676E0
3.271000000E1 7.317675315E1 1.401392849E0
3.272000000E1 7.323960937E1 1.401214332E0
3.273000000E1 7.327862245E1 1.405196448E0
3.274000000E1 7.334147337E1 1.402393539E0
3.275000000E1 7.338064149E1 1.402073204E0
3.276000000E1 7.340150120E1 1.402480380E0
3.277000000E1 7.345324791E1 1.401681160E0
3.278000000E1 7.351510094E1 1.399810681E0
3.279000000E1 7.352884891E1 1.400314647E0
3.280000000E1 7.354341342E1 1.400155341E0
3.281000000E1 7.356622419E1 1.401603258E0
3.282000000E1 7.357255332E1 1.402568308E0
3.283000000E1 7.358243769E1 1.400038785E0
3.284000000E1 7.357826134E1 1.399628740E0
3.285000000E1 7.356564436E1 1.399562922E0
3.286000000E1 7.355577528E1 1.400628635E0
3.287000000E1 7.354399718E1 1.398028573E0
3.288000000E1 7.353443938E1 1.397452638E0
3.289000000E1 7.352799966E1 1.397630767E0
3.290000000E1 7.352352507E1 1.397060304E0
3.291000000E1 7.351748605E1 1.398489130E0
3.292000000E1 7.351222952E1 1.397161505E0
3.293000000E1 7.350165563E1 1.396236491E0
3.294000000E1 7.348070447E1 1.393153521E0
3.295000000E1 7.347008432E1 1.393834801E0
3.296000000E1 7.341535446E1 1.393386991E0
3.297000000E1 7.338205451E1 1.394559852E0
3.298000000E1 7.336762504E1 1.394448496E0
3.299000000E1 7.332866878E1 1.391193381E0
3.300000000E1 7.326581845E1 1.392991443E0
3.301000000E1 7.323617316E1 1.392762586E0
3.302000000E1 7.319917850E1 1.389995973E0
3.303000000E1 7.312467753E1 1.392327676E0
3.304000000E1 7.308939396E1 1.392054242E0
3.305000000E1 7.301741396E1 1.390307274E0
3.306000000E1 7.295371381E1 1.392646367E0
3.307000000E1 7.287784056E1 1.389719828E0
3.308000000E1 7.281276536E1 1.391771058E0
3.309000000E1 7.273453305E1 1.388166784E0
3.310000000E1 7.266797829E1 1.391595425E0
3.311000000E1 7.256552003E1 1.389184020E0
3.312000000E1 7.252007930E1 1.391510915E0
3.313000000E1 7.240857176E1 1.387843280E0
3.314000000E1 7.235483366E1 1.387910609E0
3.315000000E1 7.225787145E1 1.389185352E0
