mass_A
t x y
5.780000000E0 8.485651565E1 5.814001444E0
5.790000000E0 8.562492524E1 5.977562970E0
5.800000000E0 8.635621403E1 6.144265660E0
5.810000000E0 8.709069311E1 6.324438974E0
5.820000000E0 8.778246085E1 6.521030908E0
5.830000000E0 8.848605435E1 6.682956531E0
5.840000000E0 8.917690221E1 6.869224586E0
5.850000000E0 8.986981183E1 7.061982821E0
5.860000000E0 9.050487855E1 7.233569358E0
5.870000000E0 9.114158304E1 7.395198362E0
5.880000000E0 9.174780564E1 7.566545507E0
5.890000000E0 9.238538555E1 7.767631807E0
5.900000000E0 9.297431443E1 7.941398334E0
5.910000000E0 9.354409636E1 8.100055730E0
5.920000000E0 9.410173965E1 8.268176957E0
5.930000000E0 9.458872032E1 8.440191197E0
5.940000000E0 9.507116940E1 8.616959358E0
5.950000000E0 9.554817241E1 8.809442037E0
5.960000000E0 9.603884937E1 8.980913753E0
5.970000000E0 9.651978400E1 9.114304529E0
5.980000000E0 9.694245981E1 9.203380327E0
5.990000000E0 9.735165883E1 9.325946212E0
6.000000000E0 9.776312791E1 9.476019846E0
6.010000000E0 9.813732119E1 9.616267817E0
6.020000000E0 9.849485558E1 9.758779350E0
6.030000000E0 9.884285992E1 9.895535950E0
6.040000000E0 9.915859382E1 1.003214181E1
6.050000000E0 9.947397671E1 1.016085638E1
6.060000000E0 9.975529274E1 1.026484148E1
6.070000000E0 1.000312266E2 1.035352175E1
6.080000000E0 1.002977528E2 1.047186461E1
6.090000000E0 1.005119139E2 1.056673553E1
6.100000000E0 1.007359978E2 1.064923030E1
6.110000000E0 1.009082373E2 1.074390996E1
6.120000000E0 1.010803544E2 1.079831833E1
6.130000000E0 1.012238676E2 1.087922831E1
6.140000000E0 1.013389662E2 1.092679203E1
6.150000000E0 1.014647038E2 1.098972492E1
6.160000000E0 1.015769351E2 1.104341057E1
6.170000000E0 1.016248619E2 1.106242315E1
6.180000000E0 1.017133949E2 1.108198130E1
6.190000000E0 1.017404236E2 1.108843661E1
6.200000000E0 1.017510857E2 1.109298917E1
6.210000000E0 1.017452907E2 1.107999138E1
6.220000000E0 1.017374735E2 1.106972277E1
6.230000000E0 1.017198142E2 1.106141728E1
6.240000000E0 1.016406068E2 1.104731920E1
6.250000000E0 1.015847605E2 1.103822817E1
6.260000000E0 1.014655786E2 1.101623821E1
6.270000000E0 1.013471456E2 1.095274433E1
6.280000000E0 1.012006976E2 1.090424022E1
6.290000000E0 1.010478662E2 1.086166176E1
6.300000000E0 1.008854254E2 1.078083458E1
6.310000000E0 1.007118357E2 1.073277994E1
6.320000000E0 1.004810910E2 1.064197556E1
6.330000000E0 1.002911985E2 1.057009823E1
6.340000000E0 1.000447868E2 1.048151719E1
6.350000000E0 9.977582655E1 1.036057655E1
6.360000000E0 9.950377570E1 1.025607925E1
6.370000000E0 9.921212312E1 1.014529505E1
6.380000000E0 9.891658848E1 1.005071803E1
6.390000000E0 9.860311980E1 9.916760214E0
6.400000000E0 9.824465153E1 9.786714235E0
6.410000000E0 9.790074673E1 9.648208310E0
6.420000000E0 9.752674819E1 9.517589880E0
6.430000000E0 9.713550743E1 9.374761473E0
6.440000000E0 9.674435209E1 9.239211600E0
6.450000000E0 9.633936536E1 9.145117505E0
6.460000000E0 9.587878849E1 9.037938681E0
6.470000000E0 9.539552302E1 8.905867644E0
6.480000000E0 9.493556764E1 8.676779869E0
6.490000000E0 9.446298003E1 8.429960298E0
6.500000000E0 9.396692241E1 8.237040872E0
6.510000000E0 9.342982694E1 8.068212439E0
6.520000000E0 9.287208550E1 7.903292696E0
6.530000000E0 9.231019991E1 7.737317019E0
6.540000000E0 9.172307707E1 7.559322412E0
6.550000000E0 9.114274273E1 7.383212166E0
6.560000000E0 9.055669281E1 7.216862325E0
6.570000000E0 8.992364315E1 7.030353171E0
6.580000000E0 8.929108890E1 6.865255022E0
6.590000000E0 8.863016808E1 6.677098468E0
6.600000000E0 8.798804174E1 6.520380554E0
6.610000000E0 8.733355142E1 6.362234247E0
6.620000000E0 8.663796650E1 6.154275914E0
6.630000000E0 8.593668872E1 5.978647947E0
6.640000000E0 8.522865756E1 5.823256227E0
6.650000000E0 8.451365850E1 5.666942262E0
6.660000000E0 8.378689737E1 5.514499821E0
6.670000000E0 8.301724912E1 5.358979631E0
6.680000000E0 8.225628697E1 5.232760848E0
6.690000000E0 8.146809079E1 5.075984412E0
6.700000000E0 8.068836595E1 4.958188828E0
6.710000000E0 7.987804423E1 4.817638052E0
6.720000000E0 7.906095057E1 4.665975116E0
6.730000000E0 7.825820313E1 4.547641867E0
6.740000000E0 7.744101995E1 4.493678059E0
6.750000000E0 7.659537217E1 4.435430083E0
6.760000000E0 7.575428170E1 4.185245288E0
6.770000000E0 7.493032753E1 4.026999271E0
6.780000000E0 7.407716487E1 3.907645968E0
6.790000000E0 7.322126060E1 3.802685430E0
6.800000000E0 7.236285132E1 3.715352932E0
6.810000000E0 7.151050802E1 3.652967690E0
6.820000000E0 7.061391789E1 3.575700752E0
6.830000000E0 6.971767394E1 3.547877808E0
6.840000000E0 6.883827009E1 3.507246431E0
6.850000000E0 6.794878029E1 3.481774504E0
6.860000000E0 6.704657960E1 3.452359282E0
6.870000000E0 6.616508468E1 3.454967521E0
6.880000000E0 6.529725529E1 3.487727552E0
6.890000000E0 6.442379080E1 3.542953336E0
6.900000000E0 6.356166116E1 3.590268303E0
6.910000000E0 6.267188409E1 3.694328783E0
6.920000000E0 6.181284415E1 3.807033264E0
6.930000000E0 6.096490830E1 3.934130731E0
6.940000000E0 6.012060743E1 4.106530088E0
6.950000000E0 5.935453585E1 4.277347673E0
6.960000000E0 5.856326668E1 4.523595701E0
6.970000000E0 5.774385716E1 4.808976705E0
6.980000000E0 5.698839749E1 4.900667405E0
6.990000000E0 5.624189534E1 5.041061172E0
7.000000000E0 5.552929338E1 5.240616058E0
7.010000000E0 5.482922760E1 5.426088510E0
7.020000000E0 5.412829715E1 5.621371598E0
7.030000000E0 5.345673524E1 5.828014622E0
7.040000000E0 5.277760307E1 5.996779063E0
7.050000000E0 5.212549057E1 6.198139207E0
7.060000000E0 5.148965728E1 6.389156870E0
7.070000000E0 5.087658451E1 6.549022315E0
7.080000000E0 5.025484726E1 6.752966752E0
7.090000000E0 4.966149996E1 6.947925255E0
7.100000000E0 4.909463562E1 7.100559088E0
7.110000000E0 4.853415789E1 7.256860514E0
7.120000000E0 4.798426022E1 7.419340698E0
7.130000000E0 4.743695007E1 7.581352931E0
7.140000000E0 4.695404564E1 7.751634835E0
7.150000000E0 4.644201228E1 7.927853364E0
7.160000000E0 4.597610063E1 8.081607661E0
7.170000000E0 4.550838902E1 8.219778317E0
7.180000000E0 4.513069425E1 8.375445810E0
7.190000000E0 4.469976486E1 8.513111722E0
7.200000000E0 4.428812482E1 8.650734090E0
7.210000000E0 4.391508438E1 8.789662575E0
7.220000000E0 4.357801513E1 8.927731703E0
7.230000000E0 4.318620041E1 9.057676667E0
7.240000000E0 4.287567189E1 9.163834638E0
7.250000000E0 4.259534953E1 9.292520411E0
7.260000000E0 4.231098716E1 9.380273464E0
7.270000000E0 4.203689792E1 9.492353554E0
7.280000000E0 4.179394898E1 9.591552374E0
7.290000000E0 4.158947077E1 9.679388482E0
7.300000000E0 4.134426665E1 9.770354787E0
7.310000000E0 4.116276098E1 9.819757113E0
7.320000000E0 4.102303149E1 9.910824694E0
7.330000000E0 4.085185223E1 9.964049839E0
7.340000000E0 4.071027062E1 1.002764934E1
7.350000000E0 4.062300468E1 1.006456283E1
7.360000000E0 4.052595345E1 1.010573472E1
7.370000000E0 4.044266745E1 1.012452075E1
7.380000000E0 4.037978742E1 1.013137363E1
7.390000000E0 4.036173504E1 1.016463628E1
7.400000000E0 4.034770319E1 1.020329038E1
7.410000000E0 4.033548950E1 1.018738598E1
7.420000000E0 4.033640913E1 1.015529991E1
7.430000000E0 4.035506610E1 1.017688684E1
7.440000000E0 4.036841894E1 1.017925319E1
7.450000000E0 4.045322784E1 1.011858759E1
7.460000000E0 4.052110397E1 1.009429100E1
7.470000000E0 4.063302400E1 1.006144602E1
7.480000000E0 4.074842580E1 9.975238125E0
7.490000000E0 4.089757933E1 9.915174285E0
7.500000000E0 4.106908992E1 9.882176943E0
7.510000000E0 4.123768887E1 9.783340679E0
7.520000000E0 4.144023099E1 9.718798014E0
7.530000000E0 4.164616231E1 9.637094632E0
7.540000000E0 4.190690172E1 9.532904450E0
7.550000000E0 4.216891067E1 9.441705905E0
7.560000000E0 4.245520739E1 9.353051919E0
7.570000000E0 4.275236222E1 9.225490256E0
7.580000000E0 4.305069323E1 9.095926543E0
7.590000000E0 4.335636313E1 8.957681316E0
7.600000000E0 4.372051222E1 8.854257504E0
7.610000000E0 4.410176203E1 8.702861400E0
7.620000000E0 4.445960926E1 8.541743431E0
7.630000000E0 4.486962525E1 8.398413672E0
7.640000000E0 4.529527529E1 8.252022221E0
7.650000000E0 4.571960325E1 8.101101772E0
7.660000000E0 4.615268496E1 7.943536489E0
7.670000000E0 4.665916026E1 7.799567012E0
7.680000000E0 4.713565350E1 7.653499685E0
7.690000000E0 4.762393382E1 7.491286209E0
7.700000000E0 4.813521366E1 7.325601351E0
7.710000000E0 4.867649940E1 7.144897260E0
7.720000000E0 4.922809815E1 6.973571990E0
7.730000000E0 4.979052464E1 6.811758333E0
7.740000000E0 5.036551375E1 6.668151298E0
7.750000000E0 5.097400320E1 6.550283483E0
7.760000000E0 5.161671192E1 6.383323011E0
7.770000000E0 5.212468547E1 6.109569015E0
7.780000000E0 5.274466758E1 5.979276698E0
7.790000000E0 5.353488275E1 5.824433340E0
7.800000000E0 5.403707233E1 5.546758015E0
7.810000000E0 5.468438077E1 5.387906339E0
7.820000000E0 5.555083654E1 5.256587494E0
7.830000000E0 5.620846627E1 5.010656234E0
7.840000000E0 5.675281777E1 4.806821039E0
7.850000000E0 5.749010942E1 4.728896262E0
7.860000000E0 5.835465915E1 4.608822241E0
7.870000000E0 5.912612773E1 4.324347737E0
7.880000000E0 5.982233846E1 4.103166786E0
7.890000000E0 6.059486614E1 3.967154202E0
7.900000000E0 6.137362323E1 3.843689259E0
7.910000000E0 6.216572474E1 3.716131455E0
7.920000000E0 6.296756324E1 3.653332930E0
7.930000000E0 6.378707527E1 3.583365005E0
7.940000000E0 6.459398126E1 3.538896474E0
